iteration,killed_h_squish,killed_in_squish,killed_zombie,skipped_in,saved_h,saved_in,killed_z,killed_c,saved_z,saved_c 
5530,1,11,0,1,6,0,10,0,0,0
5531,1,15,0,1,6,1,11,0,0,0
5532,2,11,0,0,6,1,10,0,0,0
5533,1,11,0,0,5,2,10,0,0,0
5534,0,12,0,0,3,1,9,0,0,0
5535,1,15,3,1,3,0,2,0,1,0
5536,2,10,2,1,5,0,21,0,2,0
5537,0,10,2,0,5,1,8,0,1,0
5538,0,9,0,0,6,1,10,0,0,0
5539,4,9,2,0,4,0,14,0,1,0
5540,1,7,0,1,4,1,4,0,0,0
5541,2,11,0,0,5,0,10,0,0,0
5542,2,4,0,0,7,0,5,0,0,0
5543,2,7,0,0,4,0,9,0,1,0
5544,2,10,0,0,5,1,9,0,2,0
5545,0,4,0,1,3,3,11,0,0,0
5546,2,15,0,1,4,0,10,0,1,0
5547,3,12,0,1,3,2,18,0,1,0
5548,1,9,0,0,3,2,8,0,0,0
5549,3,20,1,0,2,1,19,0,1,0
5550,1,8,0,0,5,0,8,0,0,0
5551,4,10,0,2,5,0,16,0,0,0
5552,1,8,0,0,5,0,5,0,0,0
5553,1,10,0,1,2,1,11,0,0,0
5554,2,6,0,0,5,0,7,0,0,0
5555,0,7,0,0,5,1,5,0,0,0
5556,2,16,0,0,6,0,15,0,0,0
5557,2,9,0,0,3,0,9,0,0,0
5558,2,10,0,0,5,3,6,0,0,0
5559,3,11,1,1,4,0,13,0,2,0
5560,1,4,0,0,2,2,14,0,0,0
5561,0,22,4,1,0,0,11,0,2,0
5562,1,12,0,0,5,0,6,0,1,0
5563,2,11,0,0,6,1,11,0,0,0
5564,0,5,0,0,6,0,4,0,0,0
5565,1,13,0,0,0,1,11,0,2,0
5566,1,13,0,0,3,2,14,0,2,0
5567,1,16,0,0,4,3,13,0,0,0
5568,1,6,0,0,3,0,6,0,1,0
5569,4,13,0,1,3,2,22,0,0,0
5570,1,4,0,0,6,0,5,0,0,0
5571,2,8,0,0,4,0,4,0,0,0
5572,4,15,0,1,5,1,7,0,0,0
5573,1,14,0,0,7,0,8,0,0,0
5574,0,6,0,1,5,3,6,0,1,0
5575,0,7,1,0,3,1,5,0,1,0
5576,4,6,0,0,4,0,14,0,0,0
5577,0,17,0,0,5,1,10,0,1,0
5578,0,12,0,0,5,1,13,0,0,0
5579,2,9,0,0,4,0,13,0,0,0
5580,1,12,1,1,3,1,8,0,2,0
5581,1,12,0,0,4,3,11,0,0,0
5582,1,13,1,0,4,0,9,0,1,0
5583,0,10,1,0,1,2,8,0,2,0
5584,0,8,0,1,4,3,9,0,0,0
5585,4,7,1,0,4,1,2,0,1,0
5586,1,9,2,0,5,0,8,0,1,0
5587,5,14,0,0,4,2,14,0,0,0
5588,1,7,2,0,0,1,10,0,1,0
5589,2,22,1,1,2,1,18,0,1,0
5590,3,17,1,1,2,2,12,0,1,0
5591,0,5,0,1,4,1,7,0,0,0
5592,0,14,2,1,2,1,17,0,1,0
5593,6,12,0,0,6,0,15,0,0,0
5594,4,15,0,0,2,4,17,0,0,0
5595,2,6,2,0,3,3,7,0,1,0
5596,3,17,1,0,3,0,19,0,1,0
5597,3,10,1,0,6,1,17,0,1,0
5598,0,10,0,0,3,0,9,0,0,0
5599,2,12,0,0,6,1,10,0,1,0
5600,2,9,0,0,2,1,13,0,1,0
5601,3,5,0,0,6,0,8,0,0,0
5602,0,13,0,1,4,0,11,0,0,0
5603,0,15,0,0,2,4,7,0,1,0
5604,1,3,0,0,3,3,6,0,0,0
5605,1,12,0,1,7,0,8,0,1,0
5606,0,15,0,0,6,1,10,0,0,0
5607,1,18,0,2,3,0,18,0,0,0
5608,2,10,0,1,6,0,9,0,2,0
5609,2,13,0,0,4,1,13,0,0,0
5610,1,10,1,0,5,0,14,0,1,0
5611,4,8,0,0,3,1,6,0,0,0
5612,3,7,0,1,7,1,11,0,0,0
5613,1,5,0,0,5,0,10,0,0,0
5614,1,12,0,0,4,1,11,0,0,0
5615,1,16,1,0,4,1,7,0,1,0
5616,3,11,0,2,5,1,13,0,0,0
5617,1,15,0,0,5,2,14,0,0,0
5618,2,11,1,0,5,1,11,0,1,0
5619,0,10,0,0,4,0,11,0,0,0
5620,0,9,0,0,6,1,8,0,0,0
5621,0,8,0,0,6,1,11,0,0,0
5622,1,8,0,0,4,2,12,0,1,0
5623,0,17,0,0,5,1,18,0,0,0
5624,2,20,0,1,5,0,9,0,0,0
5625,1,13,2,0,4,0,18,0,2,0
5626,2,13,0,1,3,0,12,0,1,0
5627,3,8,0,0,4,0,10,0,0,0
5628,3,6,0,0,5,0,5,0,0,0
5629,1,13,0,0,6,1,16,0,0,0
5630,1,10,0,0,5,3,10,0,0,0
5631,1,5,0,0,4,0,15,0,0,0
5632,2,13,7,0,2,1,12,0,2,0
5633,2,14,3,0,3,1,18,0,1,0
5634,1,7,0,0,5,1,7,0,0,0
5635,3,9,0,0,3,2,5,0,0,0
5636,1,6,0,0,4,0,8,0,0,0
5637,2,13,0,0,4,1,18,0,0,0
5638,1,12,0,0,3,0,14,0,0,0
5639,3,15,0,1,3,1,11,0,1,0
5640,1,14,0,0,4,0,13,0,0,0
5641,3,6,2,0,5,1,6,0,1,0
5642,2,16,0,0,2,0,12,0,1,0
5643,2,7,0,0,1,1,16,0,0,0
5644,0,8,1,2,4,0,16,0,1,0
5645,0,6,2,0,4,0,9,0,1,0
5646,1,11,0,1,4,0,8,0,1,0
5647,5,15,1,1,3,0,12,0,1,0
5648,1,7,1,0,3,0,10,0,1,0
5649,0,11,0,1,7,0,6,0,1,0
5650,1,15,0,0,3,2,12,0,1,0
5651,0,9,0,0,3,0,11,0,1,0
5652,3,12,0,0,4,0,8,0,0,0
5653,0,6,2,0,5,1,5,0,1,0
5654,3,15,0,0,6,0,14,0,1,0
5655,2,9,0,0,7,1,9,0,0,0
5656,1,11,0,0,4,0,5,0,0,0
5657,5,12,0,0,3,2,13,0,2,0
5658,1,6,0,1,5,0,5,0,0,0
5659,0,11,2,0,2,1,4,0,2,0
5660,1,6,0,1,4,2,2,0,0,0
5661,3,14,0,0,7,0,13,0,0,0
5662,1,6,0,0,5,2,6,0,0,0
5663,1,8,0,0,5,1,3,0,0,0
5664,1,9,0,0,2,0,14,0,1,0
5665,3,8,0,0,2,1,13,0,1,0
5666,2,12,4,0,2,1,8,0,2,0
5667,5,17,0,1,3,1,14,0,0,0
5668,2,13,0,0,4,0,5,0,0,0
5669,1,9,0,0,3,2,10,0,0,0
5670,1,8,0,1,4,0,9,0,0,0
5671,0,22,2,0,2,0,10,0,2,0
5672,2,10,0,0,4,1,3,0,0,0
5673,2,9,0,1,6,1,13,0,0,0
5674,6,25,0,1,3,1,14,0,0,0
5675,3,12,0,0,6,0,15,0,0,0
5676,0,14,0,0,4,1,9,0,0,0
5677,2,8,0,0,4,0,8,0,0,0
5678,3,4,0,0,3,0,9,0,1,0
5679,1,8,1,0,5,1,12,0,1,0
5680,3,14,0,0,3,1,9,0,0,0
5681,2,10,1,0,5,1,9,0,1,0
5682,0,9,0,0,6,2,5,0,0,0
5683,1,11,0,0,3,1,3,0,1,0
5684,2,10,0,1,6,1,6,0,0,0
5685,0,10,0,0,4,1,2,0,1,0
5686,3,9,0,0,8,0,4,0,0,0
5687,0,9,0,0,4,1,8,0,0,0
5688,5,10,1,0,2,2,9,0,1,0
5689,4,16,0,0,5,1,13,0,0,0
5690,2,16,1,0,3,1,12,0,1,0
5691,0,10,0,3,6,1,4,0,0,0
5692,3,13,0,0,5,2,8,0,0,0
5693,1,6,0,0,5,0,11,0,0,0
5694,1,11,0,0,4,0,9,0,0,0
5695,0,6,0,0,6,1,5,0,0,0
5696,0,7,0,2,2,2,8,0,0,0
5697,3,14,0,0,2,3,13,0,1,0
5698,2,4,0,0,5,2,2,0,0,0
5699,5,19,1,0,3,0,15,0,1,0
5700,0,14,0,0,5,0,12,0,0,0
5701,0,9,0,1,4,1,6,0,0,0
5702,2,8,0,0,4,0,11,0,1,0
5703,1,16,0,1,4,1,10,0,0,0
5704,1,18,4,1,3,1,11,0,2,0
5705,3,8,0,0,4,0,13,0,1,0
5706,3,16,0,0,4,1,11,0,0,0
5707,2,18,1,1,3,0,13,0,2,0
5708,2,5,1,0,6,0,13,0,1,0
5709,1,7,1,0,5,1,10,0,1,0
5710,2,8,1,0,5,0,8,0,1,0
5711,1,11,0,0,2,1,11,0,0,0
5712,1,8,0,0,6,0,6,0,0,0
5713,0,16,0,1,3,0,7,0,0,0
5714,1,14,0,1,4,0,6,0,0,0
5715,1,11,0,0,6,1,15,0,0,0
5716,0,16,0,0,5,1,14,0,0,0
5717,0,4,0,0,8,1,5,0,1,0
5718,2,12,2,0,4,1,10,0,1,0
5719,1,8,0,0,5,0,7,0,0,0
5720,4,21,0,2,1,4,11,0,1,0
5721,1,7,0,0,5,2,7,0,1,0
5722,0,21,0,0,5,0,15,0,0,0
5723,2,9,0,0,5,2,10,0,0,0
5724,2,16,0,0,3,2,18,0,0,0
5725,1,6,0,0,5,1,7,0,0,0
5726,1,13,2,0,3,0,11,0,1,0
5727,0,4,0,0,7,0,5,0,1,0
5728,0,7,0,0,4,0,14,0,0,0
5729,6,14,0,0,4,1,9,0,0,0
5730,1,7,0,0,4,1,7,0,0,0
5731,3,8,0,0,4,0,10,0,0,0
5732,4,6,1,0,6,0,9,0,1,0
5733,1,9,0,0,5,1,7,0,0,0
5734,3,14,0,0,2,2,12,0,1,0
5735,0,14,0,1,5,2,3,0,0,0
5736,0,9,0,0,5,1,8,0,0,0
5737,2,17,2,0,4,0,11,0,1,0
5738,1,10,0,0,5,1,9,0,0,0
5739,1,13,0,0,5,0,10,0,1,0
5740,0,18,0,0,5,2,6,0,0,0
5741,1,8,0,0,5,0,13,0,1,0
5742,5,15,0,0,6,0,16,0,0,0
5743,4,13,2,0,5,0,13,0,2,0
5744,1,12,0,0,4,0,8,0,0,0
5745,4,15,0,0,7,0,8,0,0,0
5746,4,12,0,0,5,0,11,0,1,0
5747,4,9,0,1,5,2,13,0,0,0
5748,0,11,0,1,6,0,10,0,0,0
5749,2,5,0,1,5,0,6,0,0,0
5750,3,24,1,0,3,1,28,0,1,0
5751,5,17,0,1,3,0,9,0,1,0
5752,2,12,0,0,4,1,13,0,0,0
5753,2,12,0,0,7,1,9,0,0,0
5754,4,18,0,0,3,1,16,0,0,0
5755,5,6,0,0,6,1,18,0,0,0
5756,1,9,0,0,4,1,8,0,0,0
5757,1,7,0,0,3,0,8,0,0,0
5758,1,14,0,0,4,1,10,0,0,0
5759,0,7,0,1,4,1,4,0,0,0
5760,1,9,0,0,3,1,17,0,0,0
5761,2,6,0,0,4,1,10,0,0,0
5762,1,8,0,1,3,1,12,0,0,0
5763,0,10,0,1,6,0,11,0,1,0
5764,1,7,0,0,6,0,10,0,1,0
5765,3,10,0,1,4,1,12,0,0,0
5766,0,10,0,0,6,0,8,0,0,0
5767,2,14,0,1,7,1,5,0,0,0
5768,0,13,0,1,5,0,5,0,0,0
5769,2,8,0,0,8,0,11,0,0,0
5770,0,8,0,0,6,0,7,0,0,0
5771,2,12,0,1,3,0,13,0,0,0
5772,1,16,0,0,5,1,14,0,0,0
5773,3,13,0,0,3,1,17,0,0,0
5774,0,6,0,1,6,0,9,0,0,0
5775,1,7,0,2,6,2,5,0,0,0
5776,2,6,1,0,6,0,9,0,1,0
5777,1,10,0,0,4,3,4,0,0,0
5778,2,13,0,1,4,0,6,0,0,0
5779,2,7,0,0,4,1,9,0,0,0
5780,0,10,0,0,4,1,4,0,0,0
5781,0,15,0,0,2,1,12,0,0,0
5782,5,17,0,1,3,1,14,0,1,0
5783,0,9,0,1,3,2,9,0,0,0
5784,0,8,0,1,3,0,5,0,0,0
5785,1,10,0,0,3,1,5,0,0,0
5786,1,9,0,0,6,2,6,0,0,0
5787,1,9,0,0,5,0,5,0,0,0
5788,0,9,0,1,6,0,12,0,1,0
5789,1,13,0,0,5,1,10,0,0,0
5790,1,6,1,1,5,0,9,0,1,0
5791,4,13,0,2,6,0,7,0,0,0
5792,0,11,0,0,8,0,7,0,0,0
5793,2,9,2,0,3,0,13,0,1,0
5794,2,12,2,0,4,0,9,0,2,0
5795,1,10,0,0,3,2,15,0,0,0
5796,1,3,0,0,5,1,3,0,0,0
5797,1,20,0,0,5,1,12,0,0,0
5798,1,10,0,0,7,1,10,0,0,0
5799,1,5,0,0,4,2,5,0,0,0
5800,3,13,0,0,7,0,11,0,0,0
5801,3,13,1,0,5,0,7,0,1,0
5802,5,16,0,0,5,1,13,0,0,0
5803,3,19,0,0,5,0,17,0,0,0
5804,3,9,0,0,3,2,10,0,0,0
5805,1,20,0,0,4,1,12,0,1,0
5806,2,8,0,0,2,1,6,0,0,0
5807,2,3,0,0,4,0,2,0,0,0
5808,1,7,1,0,4,2,7,0,1,0
5809,0,10,0,0,4,2,12,0,0,0
5810,1,9,1,0,6,1,4,0,1,0
5811,3,16,0,0,5,0,10,0,1,0
5812,3,14,0,0,5,0,11,0,0,0
5813,0,14,0,0,6,2,10,0,0,0
5814,1,8,0,1,5,0,11,0,0,0
5815,1,9,1,0,4,0,6,0,1,0
5816,1,7,1,0,2,2,5,0,1,0
5817,0,4,0,0,7,1,9,0,1,0
5818,2,7,0,0,5,1,8,0,0,0
5819,1,9,3,0,3,0,9,0,3,0
5820,4,17,0,1,5,0,12,0,0,0
5821,3,13,2,0,2,1,14,0,1,0
5822,1,13,0,2,4,2,13,0,0,0
5823,1,10,0,0,3,2,9,0,0,0
5824,1,6,0,0,3,0,7,0,2,0
5825,1,4,0,0,5,2,8,0,0,0
5826,3,17,0,0,3,2,26,0,1,0
5827,3,15,0,0,3,0,12,0,0,0
5828,4,12,1,1,4,0,9,0,1,0
5829,0,9,0,1,6,1,8,0,0,0
5830,2,12,0,0,6,1,12,0,0,0
5831,3,10,1,0,5,0,9,0,1,0
5832,2,16,1,1,4,1,15,0,2,0
5833,2,16,0,1,4,1,5,0,1,0
5834,2,9,0,0,4,1,5,0,0,0
5835,1,9,0,1,4,0,11,0,0,0
5836,0,8,0,0,5,0,6,0,0,0
5837,1,9,0,0,4,1,8,0,0,0
5838,0,9,0,1,4,0,5,0,0,0
5839,2,18,0,1,6,0,13,0,0,0
5840,1,10,0,0,4,1,7,0,0,0
5841,2,6,0,0,5,1,6,0,1,0
5842,0,6,0,0,5,1,6,0,0,0
5843,0,11,0,0,6,0,17,0,0,0
5844,2,20,0,0,4,0,17,0,0,0
5845,3,15,0,0,7,0,11,0,0,0
5846,3,14,1,1,3,1,8,0,2,0
5847,1,8,1,0,4,0,4,0,3,0
5848,3,16,0,0,6,0,14,0,0,0
5849,6,9,1,0,4,0,12,0,2,0
5850,5,9,1,0,4,1,15,0,1,0
5851,3,19,2,0,5,0,13,0,1,0
5852,1,6,0,0,4,3,8,0,0,0
5853,0,14,1,0,4,1,4,0,3,0
5854,2,8,0,0,5,0,5,0,0,0
5855,1,4,0,0,2,3,5,0,0,0
5856,3,4,1,0,2,0,17,0,1,0
5857,0,7,0,0,4,2,5,0,0,0
5858,2,6,2,0,5,0,12,0,1,0
5859,2,16,0,1,5,0,18,0,0,0
5860,0,11,0,0,5,0,10,0,0,0
5861,1,8,0,1,6,1,9,0,0,0
5862,1,14,0,0,6,1,12,0,0,0
5863,2,17,0,0,3,1,14,0,2,0
5864,7,17,1,1,3,3,21,0,1,0
5865,2,14,0,2,6,0,14,0,0,0
5866,2,11,0,0,3,1,11,0,0,0
5867,0,6,0,0,5,1,7,0,0,0
5868,1,3,0,0,6,2,13,0,0,0
5869,1,14,1,0,5,0,7,0,2,0
5870,2,5,0,1,4,1,7,0,0,0
5871,3,8,0,0,6,2,10,0,0,0
5872,1,8,0,1,6,1,2,0,0,0
5873,3,12,4,0,4,0,9,0,1,0
5874,4,11,1,0,6,0,14,0,1,0
5875,3,5,2,0,4,0,10,0,1,0
5876,2,8,0,0,6,2,14,0,0,0
5877,0,14,1,0,4,0,16,0,1,0
5878,0,5,0,0,5,0,5,0,0,0
5879,3,4,0,0,4,1,6,0,1,0
5880,1,21,0,0,5,1,8,0,0,0
5881,0,8,1,1,5,1,13,0,1,0
5882,2,19,4,0,4,0,5,0,2,0
5883,2,13,0,1,5,0,4,0,0,0
5884,3,13,0,0,6,0,17,0,0,0
5885,1,20,0,0,6,0,11,0,0,0
5886,0,3,0,0,5,1,10,0,0,0
5887,1,9,2,0,4,0,14,0,2,0
5888,1,8,0,0,2,3,6,0,1,0
5889,2,13,0,0,5,1,9,0,1,0
5890,1,14,0,0,5,1,9,0,0,0
5891,1,8,0,1,6,0,13,0,1,0
5892,5,16,0,0,3,0,9,0,0,0
5893,0,8,1,0,4,0,8,0,1,0
5894,3,19,0,1,6,0,11,0,0,0
5895,0,5,0,0,6,0,2,0,0,0
5896,2,6,0,0,5,3,8,0,0,0
5897,1,11,0,0,2,1,12,0,0,0
5898,1,22,2,0,2,1,12,0,1,0
5899,1,11,0,0,3,1,5,0,0,0
5900,1,9,0,0,6,1,8,0,1,0
5901,0,6,0,1,6,2,4,0,0,0
5902,2,12,2,1,2,1,10,0,1,0
5903,1,15,1,0,4,0,11,0,1,0
5904,1,11,0,0,2,2,9,0,0,0
5905,2,8,1,0,4,0,10,0,1,0
5906,6,21,2,0,4,0,27,0,1,0
5907,0,9,0,0,3,2,6,0,1,0
5908,1,10,1,0,6,0,13,0,1,0
5909,1,5,0,0,3,3,2,0,1,0
5910,1,12,0,0,5,0,2,0,0,0
5911,1,16,2,0,1,1,12,0,1,0
5912,3,11,0,0,4,0,7,0,0,0
5913,1,7,0,1,5,3,9,0,0,0
5914,1,6,0,0,6,1,11,0,1,0
5915,0,14,1,2,4,0,13,0,1,0
5916,3,21,0,1,4,0,9,0,1,0
5917,0,6,0,0,4,2,3,0,0,0
5918,0,7,0,0,3,1,3,0,0,0
5919,0,8,0,0,3,1,10,0,0,0
5920,2,15,1,1,4,1,10,0,1,0
5921,1,6,0,0,5,1,5,0,0,0
5922,2,5,0,1,4,0,8,0,1,0
5923,3,12,0,1,3,1,18,0,1,0
5924,0,13,1,0,4,1,14,0,1,0
5925,2,5,0,0,4,0,3,0,0,0
5926,2,5,1,0,4,0,10,0,1,0
5927,1,8,0,1,3,3,6,0,0,0
5928,2,14,0,2,3,2,14,0,0,0
5929,1,17,0,0,3,0,7,0,0,0
5930,2,15,0,2,2,0,17,0,1,0
5931,2,6,0,1,5,0,3,0,0,0
5932,2,6,0,1,4,0,7,0,0,0
5933,2,13,0,1,7,0,7,0,0,0
5934,0,11,0,0,3,1,8,0,0,0
5935,1,9,0,2,6,0,14,0,0,0
5936,0,11,0,0,6,0,13,0,0,0
5937,1,13,0,0,7,0,9,0,0,0
5938,3,10,2,0,4,1,10,0,1,0
5939,0,12,1,0,6,0,9,0,1,0
5940,1,11,2,0,3,1,15,0,1,0
5941,1,4,0,0,5,0,7,0,1,0
5942,1,15,0,0,7,0,11,0,2,0
5943,0,4,0,1,5,0,6,0,0,0
5944,0,12,2,1,4,2,16,0,1,0
5945,2,15,0,0,4,0,7,0,0,0
5946,2,11,0,1,6,0,10,0,0,0
5947,3,9,1,0,2,2,8,0,1,0
5948,2,8,0,0,4,3,5,0,0,0
5949,4,14,2,1,4,0,9,0,1,0
5950,0,5,0,0,5,1,12,0,0,0
5951,3,15,0,1,5,1,15,0,0,0
5952,3,11,0,0,6,1,13,0,0,0
5953,1,7,0,0,6,0,8,0,0,0
5954,0,11,0,0,6,0,16,0,0,0
5955,1,6,0,0,3,1,4,0,1,0
5956,1,4,0,0,5,0,3,0,2,0
5957,2,14,0,0,2,2,6,0,0,0
5958,6,12,2,0,3,2,6,0,1,0
5959,5,11,0,0,3,0,11,0,0,0
5960,1,13,0,1,4,0,21,0,1,0
5961,1,8,0,0,6,1,9,0,0,0
5962,2,18,0,1,3,0,14,0,0,0
5963,4,9,0,0,4,0,10,0,0,0
5964,2,21,0,1,4,0,19,0,0,0
5965,0,17,0,1,7,0,7,0,0,0
5966,0,4,0,0,3,3,5,0,0,0
5967,1,14,1,2,5,0,6,0,1,0
5968,1,5,0,0,8,0,3,0,0,0
5969,0,10,2,0,2,1,13,0,2,0
5970,1,5,0,0,8,0,3,0,0,0
5971,2,14,0,0,5,1,9,0,0,0
5972,1,7,0,1,5,1,7,0,0,0
5973,2,10,0,0,4,2,15,0,1,0
5974,1,19,0,1,4,0,15,0,0,0
5975,3,10,0,1,3,0,14,0,0,0
5976,0,10,0,0,4,1,8,0,0,0
5977,3,2,0,0,3,2,5,0,1,0
5978,2,17,1,0,4,0,14,0,1,0
5979,1,7,0,0,3,0,19,0,0,0
5980,3,12,0,1,5,0,21,0,0,0
5981,2,9,0,0,4,0,7,0,1,0
5982,0,8,0,1,5,0,7,0,0,0
5983,1,8,0,1,3,0,3,0,0,0
5984,1,11,0,1,5,1,9,0,0,0
5985,2,13,0,1,5,1,10,0,0,0
5986,1,16,2,0,1,0,5,0,1,0
5987,1,9,0,0,6,2,7,0,0,0
5988,0,8,0,0,5,0,6,0,0,0
5989,2,17,0,0,5,0,16,0,0,0
5990,0,20,0,0,6,1,7,0,0,0
5991,2,5,0,0,2,0,5,0,0,0
5992,2,8,0,1,4,0,11,0,0,0
5993,0,12,0,0,6,1,12,0,1,0
5994,1,9,1,0,6,0,14,0,1,0
5995,2,7,0,0,4,0,15,0,0,0
5996,1,8,0,0,5,1,10,0,0,0
5997,3,16,0,0,3,2,13,0,0,0
5998,3,18,0,1,5,1,12,0,0,0
5999,2,11,2,0,4,0,8,0,2,0
6000,2,3,0,1,7,0,5,0,0,0
6001,0,14,1,0,5,2,17,0,1,0
6002,1,6,0,0,6,0,2,0,0,0
6003,1,8,0,0,3,0,14,0,1,0
6004,3,7,0,0,4,0,6,0,0,0
6005,4,13,1,0,5,1,13,0,1,0
6006,0,11,0,1,2,0,8,0,0,0
6007,1,11,1,0,5,0,10,0,2,0
6008,1,9,0,1,3,3,7,0,0,0
6009,1,4,0,0,8,1,4,0,1,0
6010,1,5,0,0,6,2,12,0,0,0
6011,1,6,0,0,5,1,5,0,0,0
6012,2,14,2,0,4,0,11,0,1,0
6013,3,13,0,0,5,1,8,0,2,0
6014,1,4,0,2,6,1,4,0,0,0
6015,2,5,1,0,2,1,8,0,1,0
6016,1,6,0,1,1,2,11,0,0,0
6017,1,11,0,1,4,1,5,0,0,0
6018,1,7,2,0,5,0,13,0,1,0
6019,0,8,0,0,4,1,7,0,0,0
6020,0,10,0,0,4,1,10,0,0,0
6021,5,24,2,1,3,1,14,0,1,0
6022,1,7,0,0,4,1,7,0,0,0
6023,4,25,3,1,0,0,16,0,3,0
6024,2,7,0,0,3,1,3,0,0,0
6025,3,18,0,0,6,0,15,0,0,0
6026,1,10,0,0,5,0,7,0,0,0
6027,4,7,0,1,6,2,6,0,0,0
6028,0,16,1,0,4,0,10,0,1,0
6029,0,11,0,0,4,3,16,0,0,0
6030,3,11,0,1,6,2,6,0,0,0
6031,0,10,1,1,5,0,8,0,1,0
6032,0,8,0,0,6,0,10,0,0,0
6033,1,13,0,0,6,0,11,0,0,0
6034,1,8,0,1,5,2,2,0,0,0
6035,0,8,0,0,5,1,14,0,0,0
6036,1,19,0,1,6,0,13,0,0,0
6037,1,14,0,0,3,3,18,0,0,0
6038,1,5,0,0,5,0,7,0,0,0
6039,0,3,0,0,3,4,10,0,0,0
6040,3,10,0,0,2,1,11,0,0,0
6041,3,12,0,0,4,1,9,0,1,0
6042,1,22,0,0,3,1,22,0,1,0
6043,1,6,0,0,4,0,5,0,1,0
6044,0,3,0,0,5,1,6,0,0,0
6045,0,14,0,0,5,0,3,0,2,0
6046,2,9,0,0,3,0,9,0,1,0
6047,0,6,1,0,4,2,6,0,1,0
6048,3,14,0,0,6,0,14,0,0,0
6049,2,9,1,1,4,1,7,0,2,0
6050,4,12,0,1,2,2,16,0,1,0
6051,1,12,0,0,3,2,13,0,1,0
6052,7,13,0,0,5,0,13,0,0,0
6053,2,7,0,0,5,3,12,0,0,0
6054,0,6,0,0,5,2,3,0,0,0
6055,1,4,0,0,7,0,8,0,0,0
6056,1,10,0,1,4,3,10,0,0,0
6057,0,11,0,0,3,1,8,0,0,0
6058,3,8,0,1,2,4,10,0,0,0
6059,2,8,2,0,4,0,7,0,1,0
6060,0,17,0,0,5,3,7,0,0,0
6061,1,12,0,0,4,1,6,0,0,0
6062,1,9,0,1,6,2,11,0,0,0
6063,2,12,0,0,3,0,16,0,0,0
6064,2,13,5,2,4,0,8,0,1,0
6065,4,14,1,0,5,0,9,0,1,0
6066,3,11,0,0,2,2,10,0,0,0
6067,1,9,0,1,4,1,6,0,0,0
6068,0,11,2,0,3,1,13,0,1,0
6069,3,12,0,0,4,1,7,0,0,0
6070,0,12,0,2,5,0,18,0,0,0
6071,3,16,0,2,5,1,8,0,0,0
6072,4,8,0,0,2,2,9,0,0,0
6073,1,11,2,0,5,0,9,0,1,0
6074,6,19,0,0,4,0,14,0,0,0
6075,3,15,0,0,7,1,6,0,0,0
6076,2,9,0,1,6,1,10,0,0,0
6077,1,4,0,0,3,2,7,0,1,0
6078,0,7,0,0,4,2,8,0,1,0
6079,1,14,1,0,5,0,15,0,1,0
6080,2,8,0,0,3,1,8,0,1,0
6081,2,8,0,0,6,0,5,0,1,0
6082,1,10,0,0,4,1,5,0,1,0
6083,1,19,2,1,5,0,11,0,1,0
6084,5,12,0,0,3,0,18,0,2,0
6085,2,3,0,0,3,1,10,0,1,0
6086,1,3,0,0,5,3,7,0,0,0
6087,0,9,0,0,5,2,13,0,0,0
6088,3,17,3,0,3,2,13,0,2,0
6089,3,20,0,0,3,0,11,0,0,0
6090,3,10,0,0,5,0,5,0,0,0
6091,3,12,0,0,4,1,8,0,0,0
6092,4,14,0,1,3,0,11,0,0,0
6093,3,15,0,1,4,0,13,0,0,0
6094,0,9,0,0,2,1,6,0,0,0
6095,1,13,0,0,4,1,14,0,1,0
6096,1,7,0,0,3,0,8,0,0,0
6097,1,14,1,0,5,0,12,0,1,0
6098,0,12,0,0,4,2,9,0,0,0
6099,0,7,0,0,3,0,5,0,0,0
6100,1,16,1,0,3,0,14,0,1,0
6101,0,8,0,0,5,1,5,0,0,0
6102,3,9,0,0,7,0,15,0,0,0
6103,2,8,0,1,6,1,14,0,0,0
6104,1,6,2,1,5,0,5,0,2,0
6105,0,9,0,0,2,0,3,0,0,0
6106,1,15,1,2,5,0,8,0,1,0
6107,3,7,0,0,3,2,5,0,0,0
6108,1,10,0,0,8,0,10,0,0,0
6109,2,10,0,0,6,0,8,0,1,0
6110,1,12,1,0,4,0,13,0,1,0
6111,1,10,2,0,4,1,9,0,1,0
6112,3,14,0,1,5,0,6,0,0,0
6113,0,8,1,0,5,1,7,0,1,0
6114,4,11,0,2,5,1,15,0,0,0
6115,3,16,3,0,3,0,11,0,1,0
6116,1,15,0,0,4,3,11,0,0,0
6117,2,10,0,0,5,0,5,0,0,0
6118,2,21,0,0,4,1,13,0,1,0
6119,3,10,0,0,6,0,9,0,0,0
6120,1,9,0,0,2,0,9,0,1,0
6121,0,2,0,0,9,1,4,0,0,0
6122,1,6,0,0,6,0,11,0,1,0
6123,2,7,0,0,2,0,8,0,0,0
6124,1,10,0,0,4,0,13,0,0,0
6125,8,15,2,2,2,2,24,0,1,0
6126,4,17,1,2,2,0,15,0,1,0
6127,1,9,4,0,2,2,8,0,1,0
6128,2,13,0,0,4,0,15,0,0,0
6129,0,10,0,0,4,1,4,0,0,0
6130,1,12,0,0,5,0,5,0,0,0
6131,2,7,0,0,8,0,13,0,0,0
6132,0,10,0,1,6,1,12,0,0,0
6133,1,7,0,0,5,3,10,0,0,0
6134,1,8,1,0,5,1,11,0,1,0
